     6      7.0953      8.0652     10.7531     12.2546     11.6955      9.2896      9.6579     12.2763     13.3424     12.2547      9.6380      8.0186      5.3239      4.5991      2.5892      0.0000      2.6888      4.6223      4.7135      7.0752      7.0753      9.1982     14.1504     13.9115     11.9080     14.2760     15.3928     13.6736      4.0295      2.0504      5.1362      8.7380      7.7144     11.0235     16.0969     15.7187
     6      4.6564      5.3768      8.0652      9.6379      9.3128      7.1176      8.0716     10.7536     12.2764     11.6957      9.3130      7.1177      4.6565      5.3769      4.5991      2.6888      0.0000      2.6820      2.6888      4.5991      8.0653      9.6381     12.2763     11.6955      9.2478     11.6403     14.2933     13.3908      6.4582      4.0891      4.0892      6.4583      9.2479     11.6404     14.2933     13.3906
     6      2.6948      4.6565      7.0953      8.0186      7.1176      4.6675      5.3896      8.0716      9.6580      9.2898      7.1178      4.6676      2.6948      4.6565      5.3238      4.6223      2.6820      0.0000      4.6224      5.3239      7.0954      8.0187      9.6579      9.2896      8.7372     10.0690     11.6563     11.1061      7.3742      6.4696      6.4697      7.3743      8.7372     10.0691     11.6562     11.1060
     6      5.3239      4.5990      7.0752      9.1981      9.6379      8.0186      9.6580     12.2764     14.1506     13.9117     11.6957      9.2898      7.0954      8.0653      7.0753      4.7135      2.6888      4.6224      0.0000      2.5892     10.7533     12.2548     13.3424     12.2546      7.7143     11.0234     16.0971     15.7189      8.7380      5.1361      2.0504      4.0295     11.9081     14.2762     15.3928     13.6735
     6      4.6224      2.6888      4.7134      7.0752      8.0652      7.0953      9.2898     11.6957     13.9117     14.1506     12.2765      9.6581      8.0187      9.6381      9.1981      7.0752      4.5991      5.3239      2.5892      0.0000     12.2548     13.3425     12.2547     10.7532      5.1361      8.7380     15.7189     16.0972     11.0235      7.7143      4.0295      2.0504     13.6736     15.3929     14.2761     11.9080
     6      9.2897     11.6957     13.9116     14.1505     12.2763      9.6579      8.0186      9.6379      9.1981      7.0752      4.5990      5.3238      4.6224      2.6888      4.7135      7.0753      8.0653      7.0954     10.7533     12.2548      0.0000      2.5892     12.2546     13.3423     15.7189     16.0970     11.0234      7.7143      5.1361      8.7381     11.9082     14.2762      2.0504      4.0295     13.6734     15.3927
     6      9.6580     12.2765     14.1506     13.9116     11.6956      9.2897      7.0953      8.0652      7.0752      4.7134      2.6888      4.6224      5.3239      4.5991      7.0753      9.1982      9.6381      8.0187     12.2548     13.3425      2.5892      0.0000     10.7531     12.2546     16.0971     15.7189      8.7379      5.1361      7.7143     11.0235     13.6737     15.3930      4.0295      2.0504     11.9080     14.2761
     6      8.0186      9.6380      9.1982      7.0753      4.5991      5.3239      4.6223      2.6888      4.7135      7.0752      8.0652      7.0953      9.2896     11.6955     13.9115     14.1504     12.2763      9.6579     13.3424     12.2547     12.2546     10.7531      0.0000      2.5892     11.0235      7.7144      5.1362      8.7380     15.7187     16.0969     15.3928     13.6736     14.2760     11.9080      2.0504      4.0295
     6      7.0953      8.0652      7.0753      4.7135      2.6888      4.6223      5.3238      4.5991      7.0753      9.1981      9.6380      8.0186      9.6578     12.2762     14.1504     13.9115     11.6955      9.2896     12.2546     10.7532     13.3423     12.2546      2.5892      0.0000      8.7380      5.1361      7.7144     11.0235     16.0969     15.7187     14.2761     11.9080     15.3927     13.6736      4.0296      2.0504
     1      6.4697      4.0892      2.0504      4.0295      6.4582      7.3743     10.0691     11.6404     14.2762     15.3929     14.2934     11.6563     11.1061     13.3908     13.6736     11.9080      9.2478      8.7372      7.7143      5.1361     15.7189     16.0971     11.0235      8.7380      0.0000      4.6472     15.6462     17.4434     15.6461     12.7959      9.0333      4.7047     17.4587     18.0667     12.7540      9.0333
